index_x,conversation_num,gini_coefficient_num_words,gini_coefficient_num_chars,average_num_words,stdev_num_words,min_num_words,max_num_words,average_num_chars,stdev_num_chars,min_num_chars,max_num_chars,average_num_messages,stdev_num_messages,min_num_messages,max_num_messages,average_positive_sentiment,stdev_positive_sentiment,min_positive_sentiment,max_positive_sentiment,average_negative_sentiment,stdev_negative_sentiment,min_negative_sentiment,max_negative_sentiment,average_neutral_sentiment,stdev_neutral_sentiment,min_neutral_sentiment,max_neutral_sentiment,index_y,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,timestamp
2333,cNJMhsfNsxFBmuZ8g,0.17777777777777778,0.17685185185185184,55.0,17.962924780409974,33,77,240.0,79.95415352979899,157,348,12.333333333333334,4.4969125210773475,6,16,2.5,1.655669250383864,0.769,4.731,1.4479999999999997,0.48623108360805845,0.778,1.917,8.385,2.898317557940583,4.452,11.350999999999999,2333,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],586.0,586.0,1.0,2021-09-20T18:17:02.878Z
2356,cGAZtjdk9Z8F4BmDm,0.25,0.30303030303030304,5.333333333333333,2.494438257849294,2,8,22.0,12.24744871391589,7,37,2.3333333333333335,0.4714045207910317,2,3,1.4959999999999998,0.5419175829096771,0.744,2.0,0.13733333333333334,0.19421866256590503,0.0,0.412,0.7000000000000001,0.5227720982097903,0.0,1.256,2356,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],457.0,51.0,8.96078431372549,2021-09-20T18:12:10.346Z
2359,Hw7AGGkBTR75QSC5z,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2359,5,High,Low,Low,Low,High,4,Easy [Corresponds to 'Hard' in PNAS],630.0,118.0,5.338983050847458,NULL_TIME
2360,9yX4MvHwxSAjSXvBe,0.14795918367346939,0.10351270553064275,36.75,10.207227831296802,25,53,167.25,33.439310698637314,129,221,5.5,0.8660254037844386,4,6,1.24725,0.8545084478810024,0.559,2.702,0.04875,0.08443747686898276,0.0,0.195,4.204000000000001,1.0313522676564006,3.077,5.441,2360,5,High,Low,Low,Low,High,4,Easy [Corresponds to 'Hard' in PNAS],670.0,420.0,1.5952380952380951,2021-09-20T18:18:18.818Z
2373,S8GB9vcwtXN2hESjD,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2373,5,High,Low,Low,Low,High,1,Easy [Corresponds to 'Hard' in PNAS],510.0,206.0,2.4757281553398056,NULL_TIME
2374,8RSyL9qgH6AZAG5tv,0.225,0.23958333333333334,5.0,2.345207879911715,1,7,24.0,11.74734012447073,4,34,2.0,0.7071067811865476,1,3,0.25,0.4330127018922193,0.0,1.0,0.0,0.0,0.0,0.0,1.75,0.4330127018922193,1.0,2.0,2374,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],340.0,541.0,0.6284658040665434,2021-09-20T18:31:54.397Z
2381,v79x5jze3iq4ryRMb,0.49148936170212765,0.49714937286202965,37.6,42.438661618858816,8,122,175.4,198.6752123441674,33,570,9.2,8.084553172563094,3,25,2.6642,2.089662403356102,1.0,6.735,0.5791999999999999,0.37740503441263207,0.0,1.0,5.756600000000001,5.973269844900697,0.6639999999999999,17.405,2381,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,2021-09-20T18:32:01.817Z
2419,WHf2vPH8hvEpv4zhg,0.36428571428571427,0.3961708394698085,11.428571428571429,8.156629956354399,4,26,55.42857142857143,43.506509013371925,16,131,3.7142857142857144,2.249716535431946,2,9,1.8551428571428572,0.9733718168703832,0.538,3.4909999999999997,0.10957142857142857,0.18409924120496776,0.0,0.5,1.7495714285714286,1.6181795642143106,0.452,5.242,2419,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,2021-09-20T18:36:21.498Z
2435,Co9eGqeZztGF8AChp,0.21818181818181814,0.2711864406779661,2.2,0.9797958971132712,1,3,11.8,5.706137047074843,3,20,1.0,0.0,1,1,0.1166,0.23320000000000002,0.0,0.583,0.2,0.4000000000000001,0.0,1.0,0.6834,0.4095634749339838,0.0,1.0,2435,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],541.0,211.0,2.5639810426540284,2021-09-20T18:40:11.227Z
2439,tpXdfWtrSytWMjEqw,0.32098765432098764,0.31746031746031744,9.0,5.715476066494082,1,14,42.0,27.60434748368452,3,63,1.3333333333333333,0.4714045207910317,1,2,0.2783333333333333,0.23873602344197845,0.0,0.583,0.0,0.0,0.0,0.0,1.055,0.27587315925983086,0.748,1.417,2439,5,Mixed,High,High,High,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],583.0,245.0,2.379591836734694,NULL_TIME
2440,3T4H8HbEqGqjgMhnP,0.14864864864864866,0.2185929648241206,18.5,5.5,13,24,99.5,43.5,56,143,4.0,1.0,3,5,1.016,0.016000000000000014,1.0,1.032,0.1095,0.1095,0.0,0.219,2.8745000000000003,1.1255,1.749,4.0,2440,5,Low,High,High,Mixed,Mixed,3,Easy [Corresponds to 'Hard' in PNAS],350.0,600.0,0.5833333333333334,2021-09-20T18:36:48.657Z
2443,EjpddpbaAphpsiptF,0.603921568627451,0.6550724637681159,10.2,13.585286158193357,1,37,41.4,60.40728432896152,1,161,1.8,1.6000000000000003,1,5,0.1936,0.24022872434411333,0.0,0.5449999999999999,0.0,0.0,0.0,0.0,1.4064,1.5678105242662457,0.0,4.455,2443,5,Mixed,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],652.0,88.0,7.409090909090909,NULL_TIME
2444,PP8QdaXDj8e7GBPT3,0.4032258064516129,0.4452380952380952,5.166666666666667,3.8042374035044424,1,10,23.333333333333332,18.749814813900308,3,54,1.6666666666666667,1.1055415967851332,1,4,0.7176666666666667,1.0622293642251763,0.0,3.0,0.09083333333333334,0.20310950795623092,0.0,0.545,0.8581666666666666,0.31848203333242453,0.408,1.286,2444,5,Mixed,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],408.0,109.0,3.743119266055046,NULL_TIME
